count,value
1,7076
1,7079
1,7101
1,7133
1,7147
2,7159
1,7182
1,7184
1,7187
1,7216
1,7223
1,7255
1,7276
1,7285
1,7298
1,7306
1,7327
1,7344
1,7352
1,7355
1,7372
1,7375
1,7387
1,7392
1,7394
1,7403
1,7419
1,7421
1,7423
1,7437
1,7438
1,7466
1,7470
1,7527
1,7537
1,7549
1,7566
1,7567
1,7570
1,7577
1,7604
1,7644
1,7652
1,7683
1,7743
1,7745
1,7748
1,7755
1,7757
1,7760
1,7763
1,7764
1,7766
1,7771
1,7772
1,7784
1,7800
1,7816
2,7836
1,7850
1,7851
1,7888
1,7908
1,7919
1,7934
1,7940
1,7952
1,7958
1,7986
1,8058
1,8083
1,8096
1,8109
1,8137
1,8145
1,8178
1,8185
1,8191
1,8194
1,8209
1,8219
1,8220
1,8250
1,8252
1,8264
1,8269
1,8272
1,8297
1,8305
1,8337
1,8367
1,8375
1,8389
1,8401
1,8413
1,8421
1,8441
1,8451
1,8526
1,8541
1,8557
1,8560
1,8633
1,8673
1,8704
1,8721
1,8732
1,8787
1,8792
1,8808
1,8850
1,8860
1,8875
1,8896
1,8946
1,8979
1,8980
1,9002
1,9017
1,9038
1,9046
1,9051
1,9064
1,9071
1,9110
1,9119
1,9132
1,9146
1,9177
2,9184
1,9205
1,9211
1,9215
1,9317
1,9340
1,9345
1,9353
1,9357
1,9365
1,9367
1,9380
1,9432
1,9504
2,9597
1,9678
1,9792
1,9801
1,9821
1,9837
1,9838
1,9856
1,9889
1,9927
2,9930
1,9937
1,9948
1,9985
1,9989
1,9997
1,10034
1,10048
1,10055
1,10071
1,10072
1,10142
1,10165
1,10177
1,10178
1,10220
1,10240
1,10277
1,10312
1,10343
1,10355
1,10369
1,10373
1,10450
1,10499
1,10513
1,10542
2,10545
1,10629
1,10662
1,10666
1,10696
1,10697
1,10703
1,10762
1,10807
1,10819
1,10826
1,10883
1,10884
1,10889
1,10909
1,10944
1,10977
1,10987
1,11020
2,11035
1,11100
1,11163
1,11169
1,11177
1,11198
1,11215
1,11241
1,11264
1,11289
1,11295
1,11344
1,11364
1,11366
1,11396
1,11430
1,11434
1,11441
1,11454
1,11458
1,11461
1,11606
1,11762
1,11774
1,11836
1,11843
1,11934
1,11940
1,11973
1,11997
1,12029
1,12033
1,12135
1,12186
1,12205
1,12209
1,12228
1,12232
1,12315
1,12318
1,12342
1,12351
1,12354
1,12391
1,12479
1,12522
1,12526
1,12555
1,12565
1,12566
1,12568
1,12613
1,12647
1,12676
1,12712
1,12752
1,12801
1,12803
1,12805
1,12862
1,12885
1,12893
1,12950
1,12992
1,13040
1,13068
1,13073
1,13094
1,13197
1,13228
1,13289
1,13348
1,13397
1,13409
1,13459
1,13534
1,13570
1,13597
1,13622
1,13627
1,13680
1,13686
1,13714
1,13776
1,13902
1,13908
1,13983
1,14011
1,14086
1,14200
1,14208
1,14233
1,14247
1,14313
1,14445
1,14469
1,14507
1,14862
1,14882
1,14917
1,14918
1,14936
1,15073
1,15111
1,15155
1,15156
1,15193
1,15288
1,15301
1,15435
1,15465
1,15472
1,15674
1,15692
1,15746
1,15748
1,15788
1,15862
1,15886
1,15895
1,16081
1,16090
1,16093
1,16162
1,16232
1,16250
1,16263
1,16300
1,16311
1,16506
1,16635
1,16664
1,16710
1,16751
1,16764
1,16897
1,16926
1,17063
1,17066
1,17331
1,17344
1,17509
1,17522
1,17560
1,17617
1,17630
1,18161
1,18243
1,18271
1,18280
1,18281
1,18333
1,18400
1,18459
1,18474
1,18476
1,18502
1,18549
1,18602
1,18677
1,18782
1,18798
1,18840
1,18863
1,18903
1,18964
2,18992
1,19169
1,19201
1,19262
1,19367
1,19500
1,19503
1,19594
1,19663
1,19684
1,19708
1,19713
1,19781
1,19801
1,19910
1,19926
1,20006
1,20033
1,20183
1,20266
1,20303
1,20324
1,20437
1,20648
1,20721
1,20729
1,20838
1,21105
1,21185
1,21296
1,21338
1,21492
1,21549
1,21653
1,21771
1,21968
1,22087
1,22244
1,22281
1,22341
1,22558
1,22584
1,22593
1,22671
1,22691
1,22695
1,22781
1,22802
1,22871
1,23149
1,23237
1,23385
1,23462
1,23493
1,23539
1,23681
1,23685
1,23696
1,23776
1,23902
1,24075
1,24129
1,24287
1,24316
1,24793
1,24932
1,24973
1,25111
1,25518
1,25612
1,25860
1,25898
1,25908
1,25968
1,25969
1,26059
1,26203
1,26429
1,26450
1,26599
1,26791
1,26857
1,26922
1,26932
1,27006
1,27166
1,27605
1,27766
1,27907
1,27930
1,28043
1,28217
1,28358
1,28445
1,28513
1,28713
1,29064
1,29202
1,29423
1,29467
1,29473
1,29750
1,29753
1,29956
1,29988
1,30149
1,30553
1,30614
1,30630
1,30784
1,30935
1,31081
1,31272
1,31674
1,31760
1,32217
1,32242
1,32550
1,32806
1,33018
1,33498
1,33598
1,33676
1,33884
1,34387
1,34603
1,34747
1,34901
1,35262
1,35340
1,35343
1,35502
1,35982
1,36005
1,36223
1,37612
1,37681
1,37691
1,37774
1,37797
1,37981
1,38827
1,38999
1,39091
1,39095
1,39099
1,39363
1,39757
1,40165
1,40248
1,40708
1,40856
1,41134
1,42302
1,42373
1,42401
1,42521
1,42590
1,43311
1,44135
1,44376
1,44929
1,44958
1,45157
1,45789
1,45934
1,46072
1,46328
1,46413
1,47088
1,47139
1,47140
1,47534
1,47564
1,47722
1,47841
1,48196
1,48361
1,48644
1,49450
1,49615
1,50135
1,50411
1,50738
1,50746
1,50815
1,50889
1,51735
1,52715
1,52820
1,53598
1,53894
1,54125
1,54250
1,54260
1,55127
1,55415
1,55966
1,56423
1,56942
1,57162
1,58769
1,59139
1,59242
1,60665
1,60707
1,60902
1,61976
1,62064
1,62386
1,62704
1,62800
1,62919
1,63613
1,63646
1,65194
1,66251
1,66645
1,67880
1,68054
1,68618
1,70634
1,71896
1,73183
1,74099
1,74501
1,79056
1,80652
1,81104
1,81478
1,82499
1,83593
1,84471
1,86358
1,86445
1,86733
1,87735
1,88591
1,91721
1,92193
1,92559
1,93858
1,94523
1,99491
1,102337
1,103097
1,107995
1,109801
1,114304
1,114605
1,114659
1,115457
1,118391
1,127728
1,130736
1,132186
1,138940
1,152725
1,168863
1,171226
1,171915
1,172276
1,179982
1,182516
1,187385
1,189414
1,222788
1,234969
1,247213
1,263915
1,264123
1,277789
1,297413
1,301228
1,339798
1,475542
1,518598
1,4810091
